FULL_DATE,VARIANT,AVG_MAO,STD_MAO,AVG_GMV_L28,SUM_GMV_L28,STD_GMV_L28,N_OBS
2022-08-09 00:00:00.000,var_show,0.006628,0.0811418511,1.26720110,553101237.04,26.912192736,436474715
2022-08-27 00:00:00.000,control,0.006491,0.08030566605,1.26747541,11707339.57,27.534180915,9236739
2021-05-25 00:00:00.000,control,0.015558,0.123757828,2.77907094,5020755.72,35.400852034,1806631
2021-03-15 00:00:00.000,var_show,0.028105,0.1652725023,4.88684905,232626290.34,44.454764135,47602512
2021-11-03 00:00:00.000,control,0.010466,0.1017644339,1.83655909,7267183.52,28.411382735,3956956
2022-01-31 00:00:00.000,control,0.012532,0.1112429773,2.28627274,11903106.34,32.82143063,5206337
2022-05-29 00:00:00.000,var_show,0.007944,0.08877499648,1.48832031,539448385.86,28.005360415,362454494
2022-09-05 00:00:00.000,control,0.006393,0.07969943538,1.24608376,11730732.17,27.183761466,9414080
2021-10-24 00:00:00.000,var_show,0.009943,0.09921693404,1.76468250,331451182.98,28.96815052,187824826
2021-10-25 00:00:00.000,var_show,0.009998,0.09948869282,1.77023222,333630397.06,29.030409517,188467023
2021-04-30 00:00:00.000,control,0.019176,0.1371459077,3.36843555,4925926.05,37.739516485,1462378
2021-10-20 00:00:00.000,control,0.009968,0.09934284071,1.77761963,6718888.47,28.631021072,3779711
2021-06-22 00:00:00.000,control,0.012650,0.1117586686,2.26699689,4913525.33,30.918846527,2167416
2021-04-13 00:00:00.000,var_show,0.022137,0.1471291949,3.88361478,241361411.67,40.07664051,62148649
2020-11-04 00:00:00.000,var_show,0.062802,0.2426066776,8.05404424,70164618.53,50.232498054,8711725
2020-12-25 00:00:00.000,var_show,0.046727,0.2110544953,7.03099925,159141296.30,51.295814298,22634236
2021-01-09 00:00:00.000,var_show,0.044863,0.2070024154,6.94821533,187825810.47,50.619856466,27032238
2021-01-12 00:00:00.000,var_show,0.044643,0.2065187643,6.96811023,194752765.04,50.605266691,27949151
2020-10-24 00:00:00.000,control,0.069063,0.2535606436,8.51705085,1150363.99,49.743093586,135066
2020-10-30 00:00:00.000,control,0.065380,0.2471942556,8.16730240,1296183.56,49.173693238,158704
2020-11-22 00:00:00.000,control,0.058824,0.2352955588,7.92739799,2086039.29,49.017228918,263143
2021-01-05 00:00:00.000,control,0.045294,0.2079495131,6.84454954,3584244.19,50.092444982,523664
2021-02-09 00:00:00.000,control,0.039378,0.1944942159,6.63101647,4747476.24,49.691707086,715950
2020-09-25 00:00:00.000,control,0.095001,0.2932200539,12.89829940,430119.59,62.50947857,33347
2020-09-02 00:00:00.000,var_show,0.129721,0.3359970238,12.26297044,15060693.57,46.77330043,1228144
2021-11-21 00:00:00.000,control,0.010539,0.1021175793,1.93228535,8133145.54,30.088445727,4209081
2021-12-15 00:00:00.000,control,0.010478,0.1018282868,1.89689036,8665177.27,29.605397654,4568096
2021-12-20 00:00:00.000,var_show,0.010623,0.1025182911,1.89454233,431316259.43,30.760986538,227662508
2021-12-26 00:00:00.000,control,0.010928,0.1039663407,1.93782087,9146865.27,29.792635774,4720181
2022-01-10 00:00:00.000,var_show,0.012034,0.1090366911,2.07360935,501788066.32,31.379812347,241987752
2022-03-21 00:00:00.000,var_show,0.009541,0.09721111048,1.82046726,533581166.62,30.769954025,293101215
2022-05-01 00:00:00.000,control,0.008910,0.09396807969,1.69350184,11365913.87,29.61041201,6711486
2022-07-29 00:00:00.000,control,0.006866,0.08257118141,1.31571853,11398409.12,26.951883828,8663258
2021-04-07 00:00:00.000,control,0.023358,0.1510364194,4.09783754,4912057.37,40.609029594,1198695
2020-11-26 00:00:00.000,control,0.058766,0.2351871595,7.88216037,2251066.18,48.757037377,285590
2021-03-20 00:00:00.000,control,0.026888,0.1617559891,4.74180776,4769547.34,44.112999334,1005850
2021-11-11 00:00:00.000,var_show,0.010360,0.1012570985,1.85476878,370344193.97,29.814613895,199671354
2021-11-29 00:00:00.000,control,0.010464,0.1017546068,1.88706388,8189368.49,29.529439146,4339741
2022-08-20 00:00:00.000,control,0.006569,0.08078366171,1.27981788,11653829.68,27.526324726,9105850
2021-03-01 00:00:00.000,control,0.033435,0.1797720779,5.58222764,4790288.17,46.057206168,858132
2022-05-29 00:00:00.000,control,0.008019,0.08918520057,1.53007990,11310670.43,28.60710465,7392209
2021-07-27 00:00:00.000,var_show,0.010935,0.104,1.96507023,259749475.87,29.956205471,132183304
2021-08-05 00:00:00.000,var_show,0.010923,0.1039374812,1.96103810,270688137.22,29.992577716,138033084
2021-09-04 00:00:00.000,var_show,0.011054,0.104556205,1.97720411,312628512.18,30.6017497,158116459
2021-04-17 00:00:00.000,control,0.021628,0.1454682096,3.76441954,4926499.61,38.616114608,1308701
2021-08-25 00:00:00.000,control,0.011240,0.1054182147,2.00760137,6168421.47,29.850765841,3072533
2021-04-06 00:00:00.000,control,0.023541,0.1516146431,4.12980877,4902248.20,40.733492617,1187040
2021-01-25 00:00:00.000,var_show,0.042852,0.2025216038,7.08791211,222098485.49,51.857786157,31334825
2021-03-29 00:00:00.000,control,0.024944,0.1559519157,4.42332007,4840302.03,42.493446209,1094269
2021-03-25 00:00:00.000,control,0.025959,0.1590125781,4.58530510,4833081.23,43.185788606,1054037
2020-10-13 00:00:00.000,var_show,0.071146,0.2570680844,8.46226546,39166529.43,48.164375754,4628374
2020-10-16 00:00:00.000,var_show,0.071217,0.2571867026,8.55896912,44521386.54,48.822584926,5201723
2020-09-20 00:00:00.000,var_show,0.133025,0.3396027091,17.90401134,21988704.10,73.722602159,1228144
2020-09-23 00:00:00.000,control,0.106926,0.3090242709,14.74838323,417792.20,66.091896381,28328
2022-01-12 00:00:00.000,control,0.012368,0.1105214911,2.13978859,10626667.30,31.154972042,4966223
2022-03-09 00:00:00.000,control,0.010198,0.1004689007,1.90421630,11042805.49,30.446891442,5799134
2022-03-15 00:00:00.000,control,0.009875,0.09887871358,1.88638439,11100644.01,30.522639019,5884614
2022-04-03 00:00:00.000,var_show,0.009304,0.0960104161,1.77708234,538146860.05,30.102672704,302826069
2022-04-03 00:00:00.000,control,0.009456,0.0967780967,1.81052043,11177876.12,30.152490765,6173847
2022-04-29 00:00:00.000,var_show,0.008819,0.09349331527,1.66293827,544226597.89,29.024146246,327268070
2022-06-15 00:00:00.000,var_show,0.007308,0.08517628778,1.39986681,535849591.28,27.444342879,382786125
2021-01-04 00:00:00.000,control,0.045170,0.2076776348,6.81107571,3526175.63,49.630042493,517712
2022-01-12 00:00:00.000,var_show,0.012193,0.1097451593,2.09874972,511422637.78,31.555251985,243679669
2022-04-02 00:00:00.000,control,0.009436,0.09667988415,1.79782713,11075616.53,29.935464065,6160557
2022-06-09 00:00:00.000,var_show,0.007426,0.08585452813,1.42579971,538052081.58,27.574476782,377368628
2021-04-21 00:00:00.000,var_show,0.020694,0.1423587019,3.63246001,242284301.90,38.855323173,66699785
2021-07-30 00:00:00.000,var_show,0.010851,0.1036001931,1.93518999,259975682.26,29.696320915,134341167
2021-04-21 00:00:00.000,control,0.020969,0.1432829369,3.65364664,4949215.13,38.114610118,1354596
2021-06-23 00:00:00.000,control,0.012575,0.1114315934,2.25384378,4923753.88,30.817206957,2184603
2021-08-05 00:00:00.000,control,0.011033,0.1044605189,1.97033808,5537627.30,29.803694831,2810496
2021-09-04 00:00:00.000,control,0.011197,0.1052235715,1.98406243,6388315.95,29.475721084,3219816
2021-09-11 00:00:00.000,control,0.011164,0.1050666455,1.95151178,6434405.60,29.081895806,3297139
2021-10-12 00:00:00.000,control,0.010164,0.1002995513,1.80591422,6660825.65,28.734632494,3688340
2021-01-22 00:00:00.000,var_show,0.042929,0.2026968179,6.97888380,213142473.87,51.076719459,30541055
2021-03-21 00:00:00.000,var_show,0.026510,0.1606455726,4.67888355,233806669.58,43.875332974,49970611
2020-12-29 00:00:00.000,control,0.045769,0.2089832529,6.87241128,3304612.71,48.604473551,480852
2021-01-10 00:00:00.000,control,0.045134,0.2075981695,6.89246169,3809112.06,50.266533789,552649
2020-08-26 00:00:00.000,control,0.121173,0.3263449096,10.30638932,105042.72,38.720952093,10192
2021-12-12 00:00:00.000,control,0.010467,0.10177426,1.89831096,8590808.17,29.645210423,4525501
2021-12-13 00:00:00.000,control,0.010467,0.1017693471,1.89807045,8618306.55,29.67087695,4540562
2022-01-01 00:00:00.000,var_show,0.011162,0.1050571273,1.94335986,457807375.51,30.66875744,235575194
2022-01-20 00:00:00.000,control,0.012428,0.110788086,2.16292089,10964583.54,31.105208629,5069341
2022-01-31 00:00:00.000,var_show,0.012341,0.1104038043,2.23384644,570569910.24,33.740399625,255420382
2022-05-22 00:00:00.000,control,0.008270,0.09056489386,1.57685416,11370337.39,28.85591358,7210773
2022-07-08 00:00:00.000,control,0.007198,0.08453993139,1.37401853,11298087.24,27.975199716,8222660
2022-08-09 00:00:00.000,control,0.006712,0.08164557551,1.30369509,11608054.12,27.602376753,8903964
2021-11-28 00:00:00.000,control,0.010473,0.1018037327,1.89059317,8173945.53,29.548704717,4323482
2022-05-30 00:00:00.000,var_show,0.007897,0.08850988645,1.47279688,535939287.57,27.690871569,363892193
2022-08-13 00:00:00.000,var_show,0.006565,0.08075890044,1.25690269,553264909.33,26.476607589,440181181
2021-10-18 00:00:00.000,var_show,0.009875,0.09887871358,1.76588403,325361647.33,29.031594461,184248593
2021-07-01 00:00:00.000,var_show,0.011932,0.1085771615,2.16878122,246000210.50,31.251212656,113427859
2021-07-07 00:00:00.000,var_show,0.011484,0.1065457648,2.07775757,246652456.19,30.658764805,118710893
2021-06-15 00:00:00.000,var_show,0.013124,0.1138024604,2.39023732,242904382.61,32.508656023,101623542
2021-07-24 00:00:00.000,var_show,0.010967,0.1041489318,1.97277858,257119138.73,30.007769045,130333501
2021-08-27 00:00:00.000,var_show,0.011087,0.1047091209,1.99291851,303629050.47,30.47231958,152353972
2021-09-03 00:00:00.000,control,0.011208,0.1052758282,1.98670411,6367350.92,29.491706769,3204982
2021-10-22 00:00:00.000,control,0.010019,0.09959417654,1.77659162,6763681.51,28.524007073,3807111
2021-01-14 00:00:00.000,var_show,0.044290,0.2057401273,6.95564980,198190758.89,50.563681976,28493493
2021-02-27 00:00:00.000,var_show,0.033814,0.1807512102,5.65957397,235570309.33,47.081472226,41623329
2020-11-25 00:00:00.000,control,0.060239,0.2379285607,8.13908588,2297346.52,49.99104562,282261
2020-12-04 00:00:00.000,control,0.055708,0.2293577991,7.57343640,2449264.48,48.257125731,323402
2020-09-16 00:00:00.000,var_show,0.143436,0.3505167614,18.08089060,22205937.31,70.198825828,1228144
2021-12-25 00:00:00.000,control,0.010906,0.1038604833,1.94394280,9153801.15,29.843058776,4708884
2022-05-08 00:00:00.000,var_show,0.008762,0.09319871244,1.61543225,543797504.23,28.609444046,336626623
2022-05-14 00:00:00.000,var_show,0.008430,0.09142756696,1.55535198,534349545.76,28.220408507,343555384
2022-06-21 00:00:00.000,var_show,0.007265,0.08492349498,1.38147455,535957289.26,27.382555471,387960306
2022-07-26 00:00:00.000,var_show,0.006838,0.08240752393,1.29397218,544675952.56,29.181041489,420933280
2022-08-01 00:00:00.000,var_show,0.006732,0.08177407902,1.28310962,549429034.35,28.400891818,428201164
2022-08-04 00:00:00.000,control,0.006784,0.08208532146,1.30828766,11517078.66,27.514442773,8803170
2022-08-14 00:00:00.000,control,0.006648,0.08126499862,1.29213856,11623980.27,27.832807807,8995924
2021-09-29 00:00:00.000,control,0.010671,0.1027472627,1.86545023,6579110.90,29.031099859,3526822
2021-10-31 00:00:00.000,control,0.010402,0.1014593515,1.81918001,7128356.82,28.400908144,3918445
2020-08-23 00:00:00.000,var_show,0.111623,0.3149031597,9.31005211,1911670.24,36.104078304,205334
2021-09-30 00:00:00.000,var_show,0.010488,0.1018724693,1.84696672,321209835.06,29.460745923,173912086
2021-09-29 00:00:00.000,var_show,0.010539,0.1021175793,1.85660685,321483642.58,29.545964411,173156553
2021-07-08 00:00:00.000,var_show,0.011439,0.1063390803,2.06918536,247143071.36,30.598717546,119439793
2021-09-06 00:00:00.000,var_show,0.011030,0.1044413711,1.95681502,311646931.67,30.315164758,159262336
2021-06-08 00:00:00.000,var_show,0.013699,0.1162368272,2.50384446,242786077.07,33.19651518,96965319
2021-07-26 00:00:00.000,var_show,0.010961,0.1041201229,1.97091339,259097021.85,30.005289428,131460379
2021-06-07 00:00:00.000,control,0.013870,0.1169487067,2.51968275,4936711.10,33.399842083,1959259
2021-06-12 00:00:00.000,control,0.013430,0.1151043005,2.42204593,4914755.05,32.324422791,2029175
2021-07-21 00:00:00.000,control,0.011172,0.1051047097,1.99790539,5216582.93,29.587319107,2611026
2021-07-06 00:00:00.000,control,0.011700,0.1075360405,2.08954295,5011144.00,29.899909007,2398201
2020-12-13 00:00:00.000,control,0.053272,0.2245751545,7.55905270,2843995.31,49.403114449,376237
2021-01-18 00:00:00.000,control,0.043854,0.2047706034,6.88981870,4120118.47,50.486270765,598001
2021-01-28 00:00:00.000,control,0.042174,0.2009850741,6.91650444,4488002.15,50.328034179,648883
2021-03-13 00:00:00.000,control,0.028845,0.1673708457,4.91903399,4674838.39,44.112746246,950357
2020-09-05 00:00:00.000,var_show,0.135811,0.3425872152,13.82367101,16977458.61,52.197058461,1228144
2021-12-08 00:00:00.000,control,0.010502,0.1019362546,1.89673266,8484286.24,29.503046917,4473106
2022-02-14 00:00:00.000,control,0.011465,0.1064612606,2.09417302,11377970.80,31.73206264,5433157
2022-02-20 00:00:00.000,var_show,0.010822,0.1034649699,1.97924515,536655219.29,32.240969313,271141359
2022-03-12 00:00:00.000,var_show,0.009925,0.09912618221,1.85061075,530125907.14,30.910301958,286459974
2022-07-09 00:00:00.000,control,0.007192,0.0844985207,1.36937033,11287849.74,27.555999661,8243095
2022-09-05 00:00:00.000,var_show,0.006319,0.07924014134,1.21413929,560310336.52,25.878040046,461487689
2020-10-01 00:00:00.000,control,0.071661,0.2579282846,8.84835587,454761.25,50.742602952,51395
2022-07-03 00:00:00.000,control,0.007254,0.08485870609,1.39380808,11322181.83,28.954941977,8123200
2021-07-11 00:00:00.000,var_show,0.011325,0.1058158778,2.04457839,248137377.31,30.363466229,121363592
2021-04-14 00:00:00.000,control,0.022180,0.1472684623,3.86035028,4915059.74,39.23187895,1273216
2021-04-11 00:00:00.000,control,0.022817,0.1493184516,3.99063836,4941072.73,39.932657647,1238166
2021-04-10 00:00:00.000,var_show,0.022628,0.1487144916,3.97280297,240569266.16,40.537464579,60554039
2021-03-11 00:00:00.000,var_show,0.029536,0.1693015062,5.01531620,232262869.22,44.585164964,46310713
2020-10-26 00:00:00.000,control,0.067543,0.2509601562,8.38482824,1199692.84,49.478288905,143079
2020-12-18 00:00:00.000,control,0.050842,0.2196747596,7.32000343,2989921.28,48.871513541,408459
2021-01-13 00:00:00.000,control,0.044670,0.2065792826,6.88298830,3926414.44,50.341584765,570452
2021-01-21 00:00:00.000,control,0.042475,0.2016705234,6.73449994,4124908.15,49.864905935,612504
2020-08-31 00:00:00.000,control,0.125136,0.3308806431,11.57847877,244549.05,44.615038837,21121
2021-12-28 00:00:00.000,var_show,0.010919,0.1039182371,1.92522155,448609727.50,30.803914361,233017196
2022-04-25 00:00:00.000,control,0.009097,0.09494208761,1.73555382,11435862.66,29.976263775,6589172
2022-07-15 00:00:00.000,var_show,0.007025,0.08352245207,1.31214801,537491449.15,30.167219382,409627150
2022-07-26 00:00:00.000,control,0.006922,0.08290958931,1.33075523,11428056.14,26.949827646,8587647
2022-07-27 00:00:00.000,var_show,0.006818,0.08228608631,1.29058468,544842716.30,29.108785583,422167353
2022-07-29 00:00:00.000,var_show,0.006770,0.082,1.27804883,542754547.23,28.03368873,424674342
2021-03-11 00:00:00.000,control,0.029733,0.1698499338,5.03541438,4721692.96,44.376556407,937697
2021-11-02 00:00:00.000,var_show,0.010263,0.1007819428,1.79748599,348081871.99,29.063891979,193649282
2022-02-15 00:00:00.000,var_show,0.011205,0.1052615789,2.04140681,546166248.49,32.921521827,267544052
2022-06-03 00:00:00.000,var_show,0.007736,0.08761278446,1.45724642,540820600.95,27.765026689,371125016
2022-04-20 00:00:00.000,control,0.009195,0.09545155839,1.74853063,11343024.17,29.866695427,6487175
2022-07-30 00:00:00.000,var_show,0.006738,0.08181075724,1.27046412,541036565.96,27.93664747,425857415
2021-07-10 00:00:00.000,var_show,0.011350,0.1059292217,2.05122193,247869321.51,30.44304359,120839836
2021-07-02 00:00:00.000,control,0.011961,0.1087106251,2.16049313,5025443.14,30.543434666,2326063
2021-07-16 00:00:00.000,control,0.011259,0.1055082935,2.00570230,5109715.15,29.473510968,2547594
2021-07-28 00:00:00.000,control,0.011058,0.1045753317,1.97205129,5336175.57,29.414732584,2705901
2021-08-09 00:00:00.000,control,0.011064,0.1046040152,1.98061868,5666128.18,29.911206838,2860787
2021-09-30 00:00:00.000,control,0.010606,0.1024353455,1.85590082,6573938.49,28.943473575,3542182
2020-12-28 00:00:00.000,var_show,0.046137,0.209780838,6.98270795,163951015.00,51.120915308,23479575
2021-02-14 00:00:00.000,var_show,0.037914,0.1909869105,6.36321139,236761249.30,49.899957243,37207824
2020-12-08 00:00:00.000,control,0.055152,0.2282761486,7.66306856,2648295.19,49.173511657,345592
2020-10-12 00:00:00.000,control,0.071893,0.2583118271,8.54864588,761607.41,49.129521463,89091
2020-09-24 00:00:00.000,control,0.101802,0.3023921295,13.95658036,425270.96,64.916175377,30471
2020-09-17 00:00:00.000,control,0.144280,0.351381559,18.32633897,458030.19,69.023566101,24993
2020-08-24 00:00:00.000,var_show,0.118161,0.3228002478,9.96834577,3039986.60,38.205449074,304964
2021-11-03 00:00:00.000,var_show,0.010280,0.100871205,1.80333574,350301258.73,29.137875806,194251825
2021-12-09 00:00:00.000,var_show,0.010362,0.1012669739,1.87576288,413215058.09,30.612690851,220291734
2021-12-23 00:00:00.000,control,0.011012,0.1043551628,1.99686050,9356335.79,30.75249681,4685523
2022-01-19 00:00:00.000,control,0.012458,0.1109188893,2.17341726,10990447.31,31.268768143,5056759
2022-02-12 00:00:00.000,control,0.011447,0.1063766892,2.10396787,11359152.12,31.662036938,5398919
2022-03-07 00:00:00.000,control,0.010255,0.1007472084,1.90704981,10997738.86,30.459222373,5766886
2022-04-13 00:00:00.000,var_show,0.009023,0.09456214888,1.71027667,532307404.95,29.477593982,311240522
2022-05-09 00:00:00.000,var_show,0.008741,0.09308598176,1.61396494,544976283.92,28.623873078,337663024
2022-07-12 00:00:00.000,var_show,0.007065,0.08375559683,1.32015789,536958108.94,29.226786058,406737795
2021-07-09 00:00:00.000,var_show,0.011399,0.1061555463,2.06111208,247496329.24,30.523314137,120079025
2021-05-28 00:00:00.000,var_show,0.015017,0.1216223664,2.69807492,244910487.44,34.467343937,90772308
2021-06-26 00:00:00.000,control,0.012353,0.1104536102,2.20824092,4916069.86,30.654319031,2226238
2021-09-16 00:00:00.000,control,0.011122,0.1048713498,1.94110928,6507729.99,29.037348523,3352583
2021-09-27 00:00:00.000,control,0.010758,0.1031600698,1.88441866,6604499.23,28.85364019,3504794
2021-10-25 00:00:00.000,control,0.010185,0.1004091629,1.79793001,6902839.43,28.536250154,3839326
2021-10-23 00:00:00.000,control,0.010079,0.0998849338,1.77846910,6789574.35,28.525982307,3817651
2020-11-10 00:00:00.000,var_show,0.060420,0.2382624603,7.93910530,78597388.63,50.364574532,9900031
2020-12-20 00:00:00.000,control,0.049692,0.2173085364,7.23758676,3059812.84,48.790954091,422767
2021-01-20 00:00:00.000,control,0.042845,0.202509259,6.73358887,4091523.87,49.72740834,607629
2021-02-24 00:00:00.000,control,0.035255,0.1844234258,5.88035860,4818412.88,47.27111226,819408
2020-09-29 00:00:00.000,var_show,0.074206,0.2621049408,9.34406701,20937204.23,53.241673558,2240695
2020-09-26 00:00:00.000,control,0.089220,0.2850649049,11.88238250,430308.60,59.627197586,36214
2020-09-07 00:00:00.000,var_show,0.137701,0.344586709,14.61859411,17953738.64,55.177868725,1228144
2020-08-28 00:00:00.000,var_show,0.122073,0.3273698215,10.68260496,7622124.10,41.591311547,713508
2021-12-16 00:00:00.000,var_show,0.010367,0.1012916581,1.87779413,422104334.58,30.730355851,224787333
2022-01-10 00:00:00.000,control,0.012206,0.1098043715,2.11469561,10429549.74,31.012750657,4931939
2022-01-14 00:00:00.000,var_show,0.012328,0.1103449138,2.13279032,522236787.79,31.899314378,244860820
2022-01-20 00:00:00.000,var_show,0.012244,0.1099727239,2.11550516,526182072.05,31.516861134,248726442
2022-04-24 00:00:00.000,control,0.009138,0.09515250916,1.75090735,11497926.67,30.075039797,6566839
2022-07-12 00:00:00.000,control,0.007168,0.08436231386,1.35889178,11275040.33,27.174703534,8297232
2022-08-08 00:00:00.000,var_show,0.006639,0.08120960534,1.26853124,552251583.24,26.929930205,435347247
2022-03-27 00:00:00.000,var_show,0.009350,0.09624448036,1.77882641,529013722.48,30.236586308,297394799
2022-04-26 00:00:00.000,var_show,0.008908,0.09396275858,1.67972915,544716939.60,29.127345823,324288556
2022-04-19 00:00:00.000,control,0.009217,0.09556149852,1.75104205,11319313.65,29.848704988,6464330
2021-09-11 00:00:00.000,var_show,0.010996,0.1042832681,1.94549515,315023031.59,30.266761134,161924347
2021-10-14 00:00:00.000,var_show,0.009971,0.09935793879,1.77628066,323804255.63,29.006426027,182293408
2021-06-07 00:00:00.000,var_show,0.013772,0.1165461282,2.52079127,242883328.55,33.351737168,96352019
2021-07-31 00:00:00.000,var_show,0.010834,0.1035229443,1.92777354,260067293.77,29.595103345,134905521
2021-08-09 00:00:00.000,var_show,0.010966,0.1041441309,1.97311313,277183925.54,30.07930919,140480503
2021-06-18 00:00:00.000,control,0.012950,0.1130575075,2.32883973,4921231.93,31.463857058,2113169
2021-08-11 00:00:00.000,control,0.011101,0.1047759514,1.98338702,5735209.50,29.843388752,2891624
2021-09-17 00:00:00.000,control,0.011099,0.1047664068,1.93432296,6504849.56,28.968625824,3362856
2020-12-07 00:00:00.000,var_show,0.055352,0.2286656948,7.72888844,130166723.88,52.165393756,16841584
2020-12-16 00:00:00.000,var_show,0.051816,0.2216551375,7.48394293,146578126.36,52.196920593,19585682
2021-01-27 00:00:00.000,control,0.042555,0.2018514305,6.97074221,4489576.23,50.447808641,644060
2021-04-01 00:00:00.000,control,0.024475,0.1545186073,4.31499789,4884888.29,41.846645761,1132072
2021-01-17 00:00:00.000,control,0.043936,0.2049536533,6.88474370,4078377.59,50.634851448,592379
2020-10-13 00:00:00.000,control,0.071526,0.2577033178,8.52040407,798123.29,49.015044389,93672
2021-11-20 00:00:00.000,control,0.010545,0.102146953,1.93685570,8124530.56,30.121237782,4194701
2022-02-19 00:00:00.000,var_show,0.010882,0.1037448794,1.98857210,537965082.07,32.354609907,270528326
2022-03-26 00:00:00.000,control,0.009519,0.09709788875,1.82233131,11023303.95,30.249760335,6049012
2022-04-17 00:00:00.000,control,0.009211,0.09553533378,1.75311106,11254788.92,29.928266094,6419895
2022-05-10 00:00:00.000,control,0.008855,0.09368030743,1.65692287,11450034.62,29.31674547,6910421
2022-05-20 00:00:00.000,control,0.008337,0.09092304438,1.58945631,11385575.98,29.112901165,7163189
2022-06-10 00:00:00.000,control,0.007481,0.0861684397,1.45888080,11256840.93,28.298706285,7716080
2021-10-08 00:00:00.000,control,0.010315,0.1010395962,1.82922043,6667775.55,29.02053177,3645146
2020-12-27 00:00:00.000,var_show,0.046438,0.2104305111,7.00875847,162374521.75,51.244779106,23167373
2021-01-23 00:00:00.000,var_show,0.042861,0.2025438224,7.02608014,216319566.70,51.423239575,30788087
2020-10-17 00:00:00.000,var_show,0.071501,0.2576606295,8.63073585,46404445.89,49.192469469,5376650
2022-02-07 00:00:00.000,var_show,0.011762,0.1078100181,2.15212994,561252963.23,33.630391313,260789534
2022-04-23 00:00:00.000,var_show,0.009012,0.09449867724,1.70273873,546749295.85,29.295850773,321099936
2022-05-21 00:00:00.000,control,0.008306,0.09075791976,1.58254059,11376498.13,28.930901409,7188756
2022-03-20 00:00:00.000,var_show,0.009571,0.09736015612,1.82248103,532580246.09,30.787862576,292228142
2021-09-18 00:00:00.000,var_show,0.010913,0.1038941769,1.92422368,318717215.85,30.133476517,165634182
2021-06-05 00:00:00.000,var_show,0.014028,0.117605272,2.52999651,241430091.12,33.324575561,95427045
2021-06-30 00:00:00.000,var_show,0.012014,0.1089449402,2.18024596,245194914.44,31.281606197,112462043
2021-08-06 00:00:00.000,var_show,0.010919,0.1039182371,1.96079380,271848453.76,29.985231366,138642041
2021-06-13 00:00:00.000,control,0.013386,0.1149217125,2.41165321,4913523.96,32.21331337,2037409
2021-07-01 00:00:00.000,control,0.012034,0.1090366911,2.16256196,4989065.04,30.425393482,2307016
2021-07-03 00:00:00.000,control,0.011946,0.1086416127,2.15922913,5063025.24,30.618710615,2344830
2021-07-17 00:00:00.000,control,0.011220,0.1053280589,2.00131037,5121659.45,29.551780654,2559153
2021-07-18 00:00:00.000,control,0.011236,0.1054039847,2.00938375,5159621.24,29.600289932,2567763
2021-04-09 00:00:00.000,control,0.023028,0.1499899997,4.03582135,4922680.99,40.187387535,1219747
2021-01-01 00:00:00.000,var_show,0.045154,0.207641518,6.85712977,169571258.19,50.499892883,24729189
2021-01-24 00:00:00.000,var_show,0.042940,0.2027214838,7.08881089,220254202.97,51.836954178,31070684
2020-12-26 00:00:00.000,control,0.046537,0.2106466235,6.95291193,3215346.31,48.729465535,462446
2021-03-31 00:00:00.000,control,0.024604,0.1549161063,4.33863012,4856207.00,41.898593207,1119295
2020-09-26 00:00:00.000,var_show,0.087712,0.2828762981,11.65598262,20769830.39,61.060756636,1781903
2022-01-17 00:00:00.000,var_show,0.012340,0.1103947463,2.14472578,529295755.07,31.890881594,246789478
2022-01-30 00:00:00.000,var_show,0.012412,0.1107158525,2.24542473,571442669.02,33.713124141,254492017
2022-05-05 00:00:00.000,var_show,0.008661,0.09266067127,1.63237454,543998070.07,28.849845805,333255669
2022-05-19 00:00:00.000,var_show,0.008268,0.09054832964,1.54840111,541802194.72,28.473435734,349910750
2022-06-04 00:00:00.000,var_show,0.007664,0.08720665112,1.44736971,538658045.79,27.668946211,372163410
2022-06-19 00:00:00.000,var_show,0.007250,0.08483513423,1.38325025,533900767.24,27.357733698,385975545
2022-06-28 00:00:00.000,var_show,0.007214,0.08462860037,1.36219747,536801001.42,27.631690715,394069885
2021-09-14 00:00:00.000,control,0.011163,0.1050666455,1.94790980,6485028.04,29.15385709,3329224
2020-12-09 00:00:00.000,control,0.054847,0.2276817955,7.65593322,2689024.05,49.264111445,351234
2021-03-17 00:00:00.000,control,0.027779,0.1643411087,4.84629737,4753229.08,44.314160542,980796
2021-11-10 00:00:00.000,control,0.010509,0.1019754873,1.88052048,7619976.19,29.043538242,4052057
2022-02-02 00:00:00.000,var_show,0.012166,0.1096266391,2.20894497,568166519.83,33.712148354,257211713
2021-08-15 00:00:00.000,var_show,0.011035,0.1044653052,1.98644986,287612246.89,30.267317746,144787066
2021-08-11 00:00:00.000,var_show,0.010985,0.1042353107,1.97410381,280323680.72,30.046247657,142000476
2021-05-10 00:00:00.000,control,0.017830,0.1323329135,3.11386621,5008034.14,36.764098402,1608301
2021-09-06 00:00:00.000,control,0.011162,0.1050571273,1.96110841,6359854.96,29.181977634,3242990
2021-01-13 00:00:00.000,var_show,0.044450,0.2060922124,6.94996464,196116541.75,50.507040055,28218351
2020-11-30 00:00:00.000,control,0.057008,0.2318598715,7.68190858,2327541.48,47.998139298,302990
2021-03-24 00:00:00.000,control,0.026157,0.1596026316,4.61431135,4811374.74,43.249110489,1042707
2020-09-06 00:00:00.000,control,0.136238,0.3430481016,13.98262634,349467.78,51.488785043,24993
